"시설명","지점명","날짜","시간","PM10단위","PM10기준치","PM10측정값","PM10측정기","PM10D/L","CO2단위","CO2기준치","CO2측정값","CO2측정기","CO2D/L","CO단위","CO기준치","CO측정값","CO측정기","COD/L","NO2단위","NO2기준치","NO2측정값","NO2측정기","NO2D/L"
"서울시청역 [지자체]","서울시청대합실","2016-05-03","","㎍/㎥","150","25","정상","","ppm","1000","446","정상","","ppm","10","0.5","정상","","ppm","0.05","0.031","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-05-03","","㎍/㎥","150","21","정상","","ppm","1000","511","정상","","ppm","10","0.5","정상","","ppm","0.05","0.034","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-05-02","","㎍/㎥","150","30","정상","","ppm","1000","581","정상","","ppm","10","0.8","정상","","ppm","0.05","0.054","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-05-02","","㎍/㎥","150","58","정상","","ppm","1000","658","정상","","ppm","10","0.8","정상","","ppm","0.05","0.05","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-05-02","","㎍/㎥","150","53","정상","","ppm","1000","534","정상","","ppm","10","0.8","정상","","ppm","0.05","0.056","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-05-02","","㎍/㎥","150","60","정상","","ppm","1000","546","정상","","ppm","10","0.6","정상","","ppm","0.05","0.048","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-05-01","","㎍/㎥","150","50","정상","","ppm","1000","491","정상","","ppm","10","0.5","정상","","ppm","0.05","0.043","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-05-01","","㎍/㎥","150","56","정상","","ppm","1000","559","정상","","ppm","10","0.7","정상","","ppm","0.05","0.052","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-05-01","","㎍/㎥","150","26","정상","","ppm","1000","543","정상","","ppm","10","0.7","정상","","ppm","0.05","0.053","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-05-01","","㎍/㎥","150","52","정상","","ppm","1000","490","정상","","ppm","10","0.7","정상","","ppm","0.05","0.048","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-30","","㎍/㎥","150","69","정상","","ppm","1000","604","정상","","ppm","10","0.8","정상","","ppm","0.05","0.055","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-30","","㎍/㎥","150","65","정상","","ppm","1000","484","정상","","ppm","10","0.6","정상","","ppm","0.05","0.047","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-30","","㎍/㎥","150","66","정상","","ppm","1000","468","정상","","ppm","10","0.9","정상","","ppm","0.05","0.051","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-30","","㎍/㎥","150","40","정상","","ppm","1000","566","정상","","ppm","10","0.8","정상","","ppm","0.05","0.06","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-29","","㎍/㎥","150","86","정상","","ppm","1000","656","정상","","ppm","10","0.8","정상","","ppm","0.05","0.051","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-29","","㎍/㎥","150","62","정상","","ppm","1000","508","정상","","ppm","10","0.8","정상","","ppm","0.05","0.058","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-29","","㎍/㎥","150","65","정상","","ppm","1000","518","정상","","ppm","10","0.6","정상","","ppm","0.05","0.051","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-29","","㎍/㎥","150","33","정상","","ppm","1000","575","정상","","ppm","10","0.8","정상","","ppm","0.05","0.057","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-28","","㎍/㎥","150","92","정상","","ppm","1000","647","정상","","ppm","10","0.7","정상","","ppm","0.05","0.047","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-28","","㎍/㎥","150","30","정상","","ppm","1000","573","정상","","ppm","10","0.8","정상","","ppm","0.05","0.054","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-28","","㎍/㎥","150","59","정상","","ppm","1000","497","정상","","ppm","10","0.6","정상","","ppm","0.05","0.05","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-28","","㎍/㎥","150","58","정상","","ppm","1000","518","정상","","ppm","10","0.6","정상","","ppm","0.05","0.052","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-27","","㎍/㎥","150","24","정상","","ppm","1000","472","정상","","ppm","10","0.5","정상","","ppm","0.05","0.036","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-27","","㎍/㎥","150","58","정상","","ppm","1000","519","정상","","ppm","10","0.6","정상","","ppm","0.05","0.055","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-27","","㎍/㎥","150","55","정상","","ppm","1000","436","정상","","ppm","10","0.5","정상","","ppm","0.05","0.041","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-27","","㎍/㎥","150","89","정상","","ppm","1000","592","정상","","ppm","10","0.6","정상","","ppm","0.05","0.035","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-26","","㎍/㎥","150","36","정상","","ppm","1000","572","정상","","ppm","10","0.9","정상","","ppm","0.05","0.066","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-26","","㎍/㎥","150","92","정상","","ppm","1000","665","정상","","ppm","10","0.9","정상","","ppm","0.05","0.052","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-26","","㎍/㎥","150","78","정상","","ppm","1000","576","정상","","ppm","10","0.9","정상","","ppm","0.05","0.073","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-26","","㎍/㎥","150","79","정상","","ppm","1000","557","정상","","ppm","10","0.9","정상","","ppm","0.05","0.07","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-25","","㎍/㎥","150","59","정상","","ppm","1000","546","정상","","ppm","10","0.8","정상","","ppm","0.05","0.064","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-25","","㎍/㎥","150","68","정상","","ppm","1000","544","정상","","ppm","10","0.9","정상","","ppm","0.05","0.062","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-25","","㎍/㎥","150","80","정상","","ppm","1000","679","정상","","ppm","10","0.9","정상","","ppm","0.05","0.056","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-25","","㎍/㎥","150","35","정상","","ppm","1000","557","정상","","ppm","10","1","정상","","ppm","0.05","0.07","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-24","","㎍/㎥","150","91","정상","","ppm","1000","486","정상","","ppm","10","0.7","정상","","ppm","0.05","0.048","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-24","","㎍/㎥","150","96","정상","","ppm","1000","497","정상","","ppm","10","0.6","정상","","ppm","0.05","0.047","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-24","","㎍/㎥","150","54","정상","","ppm","1000","531","정상","","ppm","10","0.6","정상","","ppm","0.05","0.046","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-24","","㎍/㎥","150","82","정상","","ppm","1000","572","정상","","ppm","10","0.7","정상","","ppm","0.05","0.04","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-23","","㎍/㎥","150","97","정상","","ppm","1000","488","정상","","ppm","10","0.8","정상","","ppm","0.05","0.042","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-15","","㎍/㎥","150","38","정상","","ppm","1000","608","정상","","ppm","10","0.9","정상","","ppm","0.05","0.057","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-15","","㎍/㎥","150","68","정상","","ppm","1000","538","정상","","ppm","10","0.9","정상","","ppm","0.05","0.057","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-15","","㎍/㎥","150","48","정상","","ppm","1000","509","정상","","ppm","10","0.7","정상","","ppm","0.05","0.056","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-15","","㎍/㎥","150","86","정상","","ppm","1000","673","정상","","ppm","10","0.9","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-14","","㎍/㎥","150","54","정상","","ppm","1000","466","정상","","ppm","10","0.6","정상","","ppm","0.05","0.047","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-14","","㎍/㎥","150","53","정상","","ppm","1000","470","정상","","ppm","10","0.7","정상","","ppm","0.05","0.051","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-14","","㎍/㎥","150","70","정상","","ppm","1000","623","정상","","ppm","10","0.8","정상","","ppm","0.05","0.044","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-14","","㎍/㎥","150","44","정상","","ppm","1000","556","정상","","ppm","10","0.9","정상","","ppm","0.05","0.052","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-13","","㎍/㎥","150","52","정상","","ppm","1000","491","정상","","ppm","10","0.8","정상","","ppm","0.05","0.061","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-13","","㎍/㎥","150","64","정상","","ppm","1000","504","정상","","ppm","10","0.8","정상","","ppm","0.05","0.062","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-13","","㎍/㎥","150","40","정상","","ppm","1000","574","정상","","ppm","10","0.9","정상","","ppm","0.05","0.058","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-13","","㎍/㎥","150","75","정상","","ppm","1000","611","정상","","ppm","10","0.9","정상","","ppm","0.05","0.048","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-12","","㎍/㎥","150","41","정상","","ppm","1000","575","정상","","ppm","10","0.7","정상","","ppm","0.05","0.052","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-12","","㎍/㎥","150","85","정상","","ppm","1000","648","정상","","ppm","10","0.8","정상","","ppm","0.05","0.047","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-12","","㎍/㎥","150","58","정상","","ppm","1000","495","정상","","ppm","10","0.7","정상","","ppm","0.05","0.055","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-12","","㎍/㎥","150","68","정상","","ppm","1000","549","정상","","ppm","10","0.7","정상","","ppm","0.05","0.054","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-11","","㎍/㎥","150","77","정상","","ppm","1000","626","정상","","ppm","10","0.8","정상","","ppm","0.05","0.042","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-11","","㎍/㎥","150","64","정상","","ppm","1000","514","정상","","ppm","10","0.6","정상","","ppm","0.05","0.052","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-11","","㎍/㎥","150","54","정상","","ppm","1000","474","정상","","ppm","10","0.6","정상","","ppm","0.05","0.051","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-11","","㎍/㎥","150","33","정상","","ppm","1000","557","정상","","ppm","10","0.6","정상","","ppm","0.05","0.042","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-10","","㎍/㎥","150","90","정상","","ppm","1000","480","정상","","ppm","10","1","정상","","ppm","0.05","0.051","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-10","","㎍/㎥","150","100","정상","","ppm","1000","485","정상","","ppm","10","1","정상","","ppm","0.05","0.05","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-10","","㎍/㎥","150","92","정상","","ppm","1000","573","정상","","ppm","10","1.1","정상","","ppm","0.05","0.049","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-10","","㎍/㎥","150","77","정상","","ppm","1000","547","정상","","ppm","10","1.1","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-08","","㎍/㎥","150","74","정상","","ppm","1000","520","정상","","ppm","10","0.7","정상","","ppm","0.05","0.049","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-08","","㎍/㎥","150","62","정상","","ppm","1000","505","정상","","ppm","10","0.7","정상","","ppm","0.05","0.053","정상",""
"서울충무로역 [지자체]","충무로역대합실","2016-04-08","","㎍/㎥","150","76","정상","","ppm","1000","662","정상","","ppm","10","0.9","정상","","ppm","0.05","0.044","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-08","","㎍/㎥","150","57","정상","","ppm","1000","598","정상","","ppm","10","0.8","정상","","ppm","0.05","0.052","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2016-04-07","","㎍/㎥","150","56","정상","","ppm","1000","487","정상","","ppm","10","0.7","정상","","ppm","0.05","0.051","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2016-04-07","","㎍/㎥","150","40","정상","","ppm","1000","570","정상","","ppm","10","0.8","정상","","ppm","0.05","0.049","정상",""
"서울시청역 [지자체]","서울시청대합실","2016-04-07","","㎍/㎥","150","61","정상","","ppm","1000","518","정상","","ppm","10","0.7","정상","","ppm","0.05","0.054","정상",""
